composition	day	replicate	concentration (ppb)	8 (cells/ml)	10 (cells/ml)	17 (cells/ml)	18 (cells/ml)	E18 (cells/ml)	23 ( cells/ml)	31 (cells/ml)	32 (cells/ml)	NO3- (mg/l)	PO43- (mg/l)	Si (mg/l)	Atrazine (ppb)
17/18/E18/23/31/32	7	2	0	0	0	16613	1	688	11992	1	331	NA	NA	NA	NA
17/18/E18/23/31/32	7	3	0	0	0	16063	1	1073	8802	1	276	NA	NA	NA	NA
17/18/E18/23/31/32	7	1	25	0	0	10562	28	248	7867	1	1073	NA	NA	NA	NA
17/18/E18/23/31/32	7	2	25	0	0	8197	1	166	7592	1	716	NA	NA	NA	NA
17/18/E18/23/31/32	7	3	25	0	0	8417	1	193	4896	1	688	NA	NA	NA	NA
17/18/E18/23/31/32	7	1	250	0	0	2833	1	111	3081	83	111	NA	NA	NA	NA
17/18/E18/23/31/32	7	2	250	0	0	3411	1	248	3026	56	83	NA	NA	NA	NA
17/18/E18/23/31/32	7	3	250	0	0	2888	1	221	2586	83	28	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	7	1	0	28	83	12542	1	331	6601	1	633	36.68	0.906	NA	NA
8/10/17/18/E18/23/31/32	7	2	0	28	248	8472	1	248	9517	28	551	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	7	3	0	1	138	7757	1	221	10507	1	606	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	7	1	25	28	56	7592	1	221	6987	1	138	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	7	2	25	28	83	8527	1	248	5996	1	28	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	7	3	25	28	28	11937	1	83	7922	1	83	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	7	1	250	1	111	1541	1	221	1733	83	28	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	7	2	250	1	56	468	1	138	1981	83	28	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	7	3	250	1	28	936	1	56	2338	83	28	NA	NA	NA	NA
8/10/17/18/E18/31	14	1	0	56	633	13257	28	138	0	1	0	30.97	1.3496	0	NA
8/10/17/18/E18/31	14	2	0	56	331	10562	28	56	0	1	0	NA	NA	NA	NA
8/10/17/18/E18/31	14	3	0	28	716	12707	1	111	0	1	0	NA	NA	NA	NA
8/10/17/18/E18/31	14	1	25	166	743	12377	83	111	0	1	0	NA	NA	NA	NA
8/10/17/18/E18/31	14	2	25	83	688	14413	28	56	0	1	0	NA	NA	NA	NA
8/10/17/18/E18/31	14	3	25	83	358	9297	1	221	0	28	0	NA	NA	NA	NA
8/10/17/18/E18/31	14	1	250	28	56	2806	1	606	0	28	0	NA	NA	NA	NA
8/10/17/18/E18/31	14	2	250	28	386	3521	1	881	0	28	0	NA	NA	NA	NA
8/10/17/18/E18/31	14	3	250	83	28	1568	1	138	0	28	0	NA	NA	NA	NA
8/10/18/E18/23/31	14	1	0	28	523	0	1	83	10342	1	0	29.15	1.1283	0.07	NA
8/10/18/E18/23/31	14	2	0	83	853	0	1	138	7922	1	0	NA	NA	NA	NA
8/10/18/E18/23/31	14	3	0	83	303	0	1	111	8939	1	0	NA	NA	NA	NA
8/10/18/E18/23/31	14	1	25	111	138	0	1	83	13010	1	0	NA	NA	NA	NA
8/10/18/E18/23/31	14	2	25	138	138	0	28	28	8912	1	0	NA	NA	NA	NA
8/10/18/E18/23/31	14	3	25	83	221	0	56	138	13092	28	0	NA	NA	NA	NA
8/10/18/E18/23/31	14	1	250	28	28	0	1	111	2668	166	0	NA	NA	NA	NA
8/10/18/E18/23/31	14	2	250	28	28	0	1	276	2118	28	0	NA	NA	NA	NA
8/10/18/E18/23/31	14	3	250	28	28	0	1	83	2668	28	0	NA	NA	NA	NA
8/17/18/E18/23/31	14	1	0	28	0	4181	1	771	9132	1	0	27.77	1.0244	0.06	NA
8/17/18/E18/23/31	14	2	0	56	0	5941	1	578	9627	1	0	NA	NA	NA	NA
8/17/18/E18/23/31	14	3	0	83	0	8142	1	248	7207	1	0	NA	NA	NA	NA
8/17/18/E18/23/31	14	1	25	83	0	9627	56	496	6987	1	0	NA	NA	NA	NA
8/17/18/E18/23/31	14	2	25	83	0	8252	1	523	9792	1	0	NA	NA	NA	NA
8/17/18/E18/23/31	14	3	25	83	0	7482	1	221	8912	1	0	NA	NA	NA	NA
8/17/18/E18/23/31	14	1	250	28	0	1293	1	138	1541	1	0	NA	NA	NA	NA
8/17/18/E18/23/31	14	2	250	28	0	661	1	111	1101	1	0	NA	NA	NA	NA
8/17/18/E18/23/31	14	3	250	28	0	1293	1	56	2201	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	14	1	0	28	193	14358	0	248	6271	1	0	27.73	1.3854	0.04	NA
8/10/17/E18/23/31	14	2	0	56	248	13312	0	221	10342	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	14	3	0	56	166	6244	0	28	7344	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	14	1	25	166	111	5776	0	166	7262	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	14	2	25	28	138	7537	0	193	10122	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	14	3	25	83	468	6326	0	303	10727	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	14	1	250	28	56	4731	0	276	6051	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	14	2	250	1	28	4291	0	248	5721	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	14	3	250	56	1	2806	0	138	6822	1	0	NA	NA	NA	NA
8/10/17/E18/23/32	14	1	0	28	166	11662	0	413	12927	0	276	25.99	1.2121	0	NA
8/10/17/E18/23/32	14	2	0	28	83	8857	0	138	16558	0	138	NA	NA	NA	NA
8/10/17/E18/23/32	14	3	0	1	56	9737	0	138	16943	0	193	NA	NA	NA	NA
8/10/17/E18/23/32	14	1	25	56	83	13423	0	111	18043	0	28	NA	NA	NA	NA
8/10/17/E18/23/32	14	2	25	83	56	11332	0	1	18758	0	56	NA	NA	NA	NA
8/10/17/E18/23/32	14	3	25	56	138	13202	0	111	13698	0	28	NA	NA	NA	NA
8/10/17/E18/23/32	14	1	250	28	56	2641	0	303	4319	0	28	NA	NA	NA	NA
8/10/17/E18/23/32	14	2	250	56	28	2751	0	193	6794	0	111	NA	NA	NA	NA
8/10/17/E18/23/32	14	3	250	28	28	1513	0	193	4566	0	83	NA	NA	NA	NA
10/17/E18/23/31/32	14	1	0	0	276	19033	0	331	23874	1	56	22.27	0.5393	0.01	NA
10/17/E18/23/31/32	14	2	0	0	386	13588	0	1211	18978	1	56	NA	NA	NA	NA
10/17/E18/23/31/32	14	3	0	0	468	9462	0	496	13863	1	56	NA	NA	NA	NA
10/17/E18/23/31/32	14	1	25	0	716	20794	0	1926	15293	1	83	NA	NA	NA	NA
10/17/E18/23/31/32	14	2	25	0	413	14028	0	963	17768	1	28	NA	NA	NA	NA
10/17/E18/23/31/32	14	3	25	0	166	20794	0	771	14165	1	56	NA	NA	NA	NA
10/17/E18/23/31/32	14	1	250	0	28	3906	0	441	8637	138	83	NA	NA	NA	NA
10/17/E18/23/31/32	14	2	250	0	28	8197	0	248	8692	276	83	NA	NA	NA	NA
10/17/E18/23/31/32	14	3	250	0	28	8087	0	138	9187	248	111	NA	NA	NA	NA
8/17/18/E18/23/32	14	1	0	28	0	6381	1	276	10287	0	28	34.01	1.2921	0.45	NA
8/17/18/E18/23/32	14	2	0	56	0	5886	1	248	9132	0	1	NA	NA	NA	NA
8/17/18/E18/23/32	14	3	0	56	0	3411	1	56	7592	0	1	NA	NA	NA	NA
8/17/18/E18/23/32	14	1	25	56	0	4346	1	111	4621	0	28	NA	NA	NA	NA
8/17/18/E18/23/32	14	2	25	111	0	2531	1	111	5336	0	1	NA	NA	NA	NA
8/17/18/E18/23/32	14	3	25	28	0	4731	1	83	6161	0	28	NA	NA	NA	NA
8/17/18/E18/23/32	14	1	250	28	0	1486	1	28	3686	0	1	NA	NA	NA	NA
8/17/18/E18/23/32	14	2	250	56	0	1871	1	56	4291	0	1	NA	NA	NA	NA
8/17/18/E18/23/32	14	3	250	83	0	3576	1	83	4786	0	1	NA	NA	NA	NA
10/17/18/E18/23/31	14	1	0	0	276	7207	138	606	15843	1	0	25.75	0.8196	0.09	NA
10/17/18/E18/23/31	14	2	0	0	193	11607	83	771	16393	1	0	NA	NA	NA	NA
10/17/18/E18/23/31	14	3	0	0	331	12377	1	551	13643	1	0	NA	NA	NA	NA
10/17/18/E18/23/31	14	1	25	0	166	18263	83	358	17328	1	0	NA	NA	NA	NA
10/17/18/E18/23/31	14	2	25	0	193	17493	1	551	19803	1	0	NA	NA	NA	NA
10/17/18/E18/23/31	14	3	25	0	303	18758	1	496	24094	1	0	NA	NA	NA	NA
10/17/18/E18/23/31	14	1	250	0	193	5639	28	276	7647	83	0	NA	NA	NA	NA
10/17/18/E18/23/31	14	2	250	0	166	4786	1	193	7317	56	0	NA	NA	NA	NA
10/17/18/E18/23/31	14	3	250	0	83	6546	1	248	9792	138	0	NA	NA	NA	NA
10/18/E18/23/31/32	14	1	0	0	166	0	28	688	20464	1	221	21.74	0.5405	0	NA
10/18/E18/23/31/32	14	2	0	0	303	0	1	303	23324	1	111	NA	NA	NA	NA
10/18/E18/23/31/32	14	3	0	0	248	0	1	688	19913	1	138	NA	NA	NA	NA
10/18/E18/23/31/32	14	1	25	0	83	0	28	1623	22994	1	963	NA	NA	NA	NA
10/18/E18/23/31/32	14	2	25	0	166	0	56	798	24644	1	56	NA	NA	NA	NA
10/18/E18/23/31/32	14	3	25	0	193	0	83	798	22554	1	606	NA	NA	NA	NA
10/18/E18/23/31/32	14	1	250	0	28	0	1	138	5034	1	56	NA	NA	NA	NA
10/18/E18/23/31/32	14	2	250	0	28	0	1	331	7262	56	56	NA	NA	NA	NA
10/18/E18/23/31/32	14	3	250	0	28	0	1	633	6767	83	193	NA	NA	NA	NA
17/18/E18/23/31/32	14	1	0	0	0	18263	83	1183	21564	1	111	25.51	0.9059	0.01	NA
17/18/E18/23/31/32	14	2	0	0	0	21894	56	936	22224	1	248	NA	NA	NA	NA
17/18/E18/23/31/32	14	3	0	0	0	22416	1	1018	22114	1	83	NA	NA	NA	NA
17/18/E18/23/31/32	14	1	25	0	0	19033	1	633	17218	1	936	NA	NA	NA	NA
17/18/E18/23/31/32	14	2	25	0	0	23434	1	1348	21454	1	303	NA	NA	NA	NA
17/18/E18/23/31/32	14	3	25	0	0	18483	28	661	17603	1	221	NA	NA	NA	NA
17/18/E18/23/31/32	14	1	250	0	0	9352	1	331	11662	221	56	NA	NA	NA	NA
17/18/E18/23/31/32	14	2	250	0	0	10672	1	166	14963	193	193	NA	NA	NA	NA
17/18/E18/23/31/32	14	3	250	0	0	10122	1	358	15183	166	193	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	14	1	0	1	111	10892	1	111	11112	1	28	29.68	1.3262	0.11	NA
8/10/17/18/E18/23/31/32	14	2	0	28	56	13202	1	166	11332	1	83	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	14	3	0	1	111	10342	1	358	10672	1	83	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	14	1	25	83	83	15513	1	386	14193	1	1	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	14	2	25	1	28	15678	1	331	18621	1	1	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	14	3	25	28	1	12102	1	28	15293	1	1	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	14	1	250	83	56	7262	1	138	8142	1	1	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	14	2	250	83	28	5446	1	83	8582	1	1	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	14	3	250	28	28	4071	28	248	5556	56	28	NA	NA	NA	NA
8/10/17/18/E18/31	21	1	0	1	56	3081	111	166	0	1	0	40.65	1.6945	0.39	NA
8/10/17/18/E18/31	21	2	0	1	56	4346	28	138	0	1	0	NA	NA	NA	NA
8/10/17/18/E18/31	21	3	0	28	221	4236	111	386	0	1	0	NA	NA	NA	NA
8/10/17/18/E18/31	21	1	25	193	276	6161	28	193	0	1	0	NA	NA	NA	NA
8/10/17/18/E18/31	21	2	25	166	331	6051	28	166	0	1	0	NA	NA	NA	NA
8/10/17/18/E18/31	21	3	25	28	936	7262	111	28	0	1	0	NA	NA	NA	NA
8/10/17/18/E18/31	21	1	250	111	56	6051	1	331	0	1	0	NA	NA	NA	NA
8/10/17/18/E18/31	21	2	250	166	1	8527	1	193	0	1	0	NA	NA	NA	NA
8/10/17/18/E18/31	21	3	250	83	1	7922	1	28	0	1	0	NA	NA	NA	NA
8/10/18/E18/23/31	21	1	0	138	83	0	56	56	5254	1	0	44.53	1.8812	0.15	NA
8/10/18/E18/23/31	21	2	0	138	138	0	1	138	3163	1	0	NA	NA	NA	NA
8/10/18/E18/23/31	21	3	0	166	56	0	1	276	3686	28	0	NA	NA	NA	NA
8/10/18/E18/23/31	21	1	25	276	1	0	28	83	5061	1	0	NA	NA	NA	NA
8/10/18/E18/23/31	21	2	25	111	1	0	1	1	4126	1	0	NA	NA	NA	NA
8/10/18/E18/23/31	21	3	25	248	28	0	56	83	6051	1	0	NA	NA	NA	NA
8/10/18/E18/23/31	21	1	250	111	28	0	1	28	3686	1	0	NA	NA	NA	NA
8/10/18/E18/23/31	21	2	250	83	28	0	1	138	9517	193	0	NA	NA	NA	NA
8/10/18/E18/23/31	21	3	250	1	28	0	1	28	7702	28	0	NA	NA	NA	NA
8/17/18/E18/23/31	21	1	0	166	0	2888	1	166	3824	1	0	42.96	2.0002	0.51	NA
8/17/18/E18/23/31	21	2	0	111	0	2146	1	83	3246	1	0	NA	NA	NA	NA
8/17/18/E18/23/31	21	3	0	138	0	2338	1	441	3824	1	0	NA	NA	NA	NA
8/17/18/E18/23/31	21	1	25	83	0	3328	1	56	3906	1	0	NA	NA	NA	NA
8/17/18/E18/23/31	21	2	25	166	0	2173	1	56	4099	1	0	NA	NA	NA	NA
8/17/18/E18/23/31	21	3	25	138	0	771	1	83	4099	1	0	NA	NA	NA	NA
8/17/18/E18/23/31	21	1	250	83	0	4181	1	83	5116	1	0	NA	NA	NA	NA
8/17/18/E18/23/31	21	2	250	83	0	4566	1	28	6106	1	0	NA	NA	NA	NA
8/17/18/E18/23/31	21	3	250	56	0	2586	1	56	6436	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	21	1	0	28	111	881	0	193	2613	1	0	43.4	2.0129	0.2	NA
8/10/17/E18/23/31	21	2	0	28	138	1238	0	138	3301	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	21	3	0	28	28	2036	0	166	3108	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	21	1	25	56	1	1046	0	28	2586	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	21	2	25	28	1	2091	0	1	2696	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	21	3	25	28	1	1486	0	56	3521	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	21	1	250	56	56	3851	0	138	7207	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	21	2	250	28	1	2311	0	28	4511	1	0	NA	NA	NA	NA
8/10/17/E18/23/31	21	3	250	56	1	3301	0	83	6106	1	0	NA	NA	NA	NA
8/10/17/E18/23/32	21	1	0	56	138	2751	0	688	4676	0	111	42.51	1.8642	0.026	NA
8/10/17/E18/23/32	21	2	0	28	28	1733	0	716	2338	0	83	NA	NA	NA	NA
8/10/17/E18/23/32	21	3	0	56	83	2036	0	111	3136	0	111	NA	NA	NA	NA
8/10/17/E18/23/32	21	1	25	28	1	2146	0	83	4291	0	28	NA	NA	NA	NA
8/10/17/E18/23/32	21	2	25	28	83	2723	0	111	6464	0	1	NA	NA	NA	NA
8/10/17/E18/23/32	21	3	25	28	1	1238	0	56	4236	0	1	NA	NA	NA	NA
8/10/17/E18/23/32	21	1	250	83	56	4511	0	28	6051	0	1	NA	NA	NA	NA
8/10/17/E18/23/32	21	2	250	28	83	4786	0	166	11222	0	83	NA	NA	NA	NA
8/10/17/E18/23/32	21	3	250	28	1	3741	0	56	9957	0	1	NA	NA	NA	NA
10/17/E18/23/31/32	21	1	0	0	83	15623	0	1266	17933	1	166	28.3	0.7894	0.13	NA
10/17/E18/23/31/32	21	2	0	0	56	12542	0	496	15403	1	193	NA	NA	NA	NA
10/17/E18/23/31/32	21	3	0	0	221	13065	0	633	17603	1	1376	NA	NA	NA	NA
10/17/E18/23/31/32	21	1	25	0	166	12102	0	661	17383	1	276	NA	NA	NA	NA
10/17/E18/23/31/32	21	2	25	0	56	9242	0	963	15073	1	56	NA	NA	NA	NA
10/17/E18/23/31/32	21	3	25	0	83	14303	0	688	18373	1	83	NA	NA	NA	NA
10/17/E18/23/31/32	21	1	250	0	28	11497	0	83	10067	386	111	NA	NA	NA	NA
10/17/E18/23/31/32	21	2	250	0	28	8747	0	138	12322	221	83	NA	NA	NA	NA
10/17/E18/23/31/32	21	3	250	0	28	9792	0	248	10837	193	138	NA	NA	NA	NA
8/17/18/E18/23/32	21	1	0	248	0	3163	1	166	3108	0	28	32.83	1.7105	0.12	NA
8/17/18/E18/23/32	21	2	0	83	0	743	1	276	2146	0	28	NA	NA	NA	NA
8/17/18/E18/23/32	21	3	0	56	0	2558	1	83	3081	0	166	NA	NA	NA	NA
8/17/18/E18/23/32	21	1	25	28	0	3659	28	248	3961	0	56	NA	NA	NA	NA
8/17/18/E18/23/32	21	2	25	138	0	2283	1	111	4126	0	56	NA	NA	NA	NA
8/17/18/E18/23/32	21	3	25	111	0	1321	1	28	3356	0	1	NA	NA	NA	NA
8/17/18/E18/23/32	21	1	250	83	0	3906	1	111	4621	0	28	NA	NA	NA	NA
8/17/18/E18/23/32	21	2	250	28	0	3273	1	56	4346	0	1	NA	NA	NA	NA
8/17/18/E18/23/32	21	3	250	1	0	3053	28	1	3714	0	28	NA	NA	NA	NA
10/17/18/E18/23/31	21	1	0	0	28	13918	28	2091	15843	1	0	27.73	0.4347	0.17	NA
10/17/18/E18/23/31	21	2	0	0	28	14798	28	2008	15568	1	0	NA	NA	NA	NA
10/17/18/E18/23/31	21	3	0	0	193	12102	56	1018	14523	1	0	NA	NA	NA	NA
10/17/18/E18/23/31	21	1	25	0	221	25194	28	963	25524	1	0	NA	NA	NA	NA
10/17/18/E18/23/31	21	2	25	0	221	13753	1	661	13863	1	0	NA	NA	NA	NA
10/17/18/E18/23/31	21	3	25	0	83	24094	1	386	24204	1	0	NA	NA	NA	NA
10/17/18/E18/23/31	21	1	250	0	111	11607	1	633	11497	28	0	NA	NA	NA	NA
10/17/18/E18/23/31	21	2	250	0	111	4896	1	771	9517	1	0	NA	NA	NA	NA
10/17/18/E18/23/31	21	3	250	0	28	15018	1	248	15568	1	0	NA	NA	NA	NA
10/18/E18/23/31/32	21	1	0	0	83	0	1	2228	46758	1	138	33.77	1.0181	0.1	NA
10/18/E18/23/31/32	21	2	0	0	28	0	28	1816	46207	28	83	NA	NA	NA	NA
10/18/E18/23/31/32	21	3	0	0	28	0	1	2531	44007	1	56	NA	NA	NA	NA
10/18/E18/23/31/32	21	1	25	0	56	0	1	1073	50333	1	138	NA	NA	NA	NA
10/18/E18/23/31/32	21	2	25	0	1	0	1	798	49508	1	56	NA	NA	NA	NA
10/18/E18/23/31/32	21	3	25	0	28	0	28	936	54459	1	221	NA	NA	NA	NA
10/18/E18/23/31/32	21	1	250	0	1	0	1	166	16613	28	1	NA	NA	NA	NA
10/18/E18/23/31/32	21	2	250	0	28	0	1	386	11332	56	28	NA	NA	NA	NA
10/18/E18/23/31/32	21	3	250	0	28	0	1	221	12322	56	83	NA	NA	NA	NA
17/18/E18/23/31/32	21	1	0	0	0	17603	28	2091	23764	1	661	28.66	0.5506	0.11	NA
17/18/E18/23/31/32	21	2	0	0	0	20354	28	1816	19473	1	193	NA	NA	NA	NA
17/18/E18/23/31/32	21	3	0	0	0	17053	1	743	17823	1	248	NA	NA	NA	NA
17/18/E18/23/31/32	21	1	25	0	0	15953	1	221	19748	1	56	NA	NA	NA	NA
17/18/E18/23/31/32	21	2	25	0	0	14578	56	1128	18593	1	303	NA	NA	NA	NA
17/18/E18/23/31/32	21	3	25	0	0	16613	56	578	13533	1	28	NA	NA	NA	NA
17/18/E18/23/31/32	21	1	250	0	0	8032	1	358	13202	138	83	NA	NA	NA	NA
17/18/E18/23/31/32	21	2	250	0	0	10232	1	303	11662	111	83	NA	NA	NA	NA
17/18/E18/23/31/32	21	3	250	0	0	10947	1	496	11772	166	166	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	21	1	0	28	28	4346	1	138	2586	1	1	41.78	1.8724	0.25	NA
8/10/17/18/E18/23/31/32	21	2	0	56	28	3053	28	56	2173	1	1	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	21	3	0	1	1	3521	1	221	2998	1	1	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	21	1	25	1	1	3796	1	56	5556	1	1	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	21	2	25	28	1	2283	1	28	3026	1	1	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	21	3	25	56	1	2641	1	83	4346	1	28	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	21	1	250	166	1	11607	1	111	11497	56	1	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	21	2	250	1	28	3631	1	56	9902	28	1	NA	NA	NA	NA
8/10/17/18/E18/23/31/32	21	3	250	56	28	2696	1	83	6712	28	1	NA	NA	NA	NA
8/10/18/31	14	1	0	386	6904	0	56	0	0	1431	0	26.6	0.0781	0.56	NA
8/10/18/31	14	2	0	331	4154	0	56	0	0	578	0	NA	NA	NA	NA
8/10/18/31	14	3	0	441	7647	0	138	0	0	1211	0	NA	NA	NA	NA
8/10/18/31	14	1	25	413	3879	0	111	0	0	991	0	NA	NA	NA	NA
8/10/18/31	14	2	25	716	4676	0	28	0	0	2091	0	NA	NA	NA	NA
8/10/18/31	14	3	25	578	4071	0	111	0	0	56	0	NA	NA	NA	NA
8/10/18/31	14	1	250	111	56	0	1	0	0	166	0	NA	NA	NA	NA
8/10/18/31	14	2	250	166	28	0	1	0	0	28	0	NA	NA	NA	NA
8/10/18/31	14	3	250	166	1	0	1	0	0	28	0	NA	NA	NA	NA
10/17/18/31	14	1	0	0	331	18373	28	0	0	1	0	28.06	1.4125	0.26	NA
10/17/18/31	14	2	0	0	221	12322	1	0	0	1	0	NA	NA	NA	NA
10/17/18/31	14	3	0	0	413	19253	28	0	0	1	0	NA	NA	NA	NA
10/17/18/31	14	1	25	0	303	16063	28	0	0	1	0	NA	NA	NA	NA
10/17/18/31	14	2	25	0	386	13423	28	0	0	56	0	NA	NA	NA	NA
10/17/18/31	14	3	25	0	386	15513	56	0	0	56	0	NA	NA	NA	NA
10/17/18/31	14	1	250	0	138	1788	1	0	0	221	0	NA	NA	NA	NA
10/17/18/31	14	2	250	0	28	2476	1	0	0	138	0	NA	NA	NA	NA
10/17/18/31	14	3	250	0	111	3824	1	0	0	193	0	NA	NA	NA	NA
8/E18/23/32	14	1	0	166	0	0	0	331	11717	0	166	22.79	0.043	0.14	NA
8/E18/23/32	14	2	0	56	0	0	0	331	14440	0	193	NA	NA	NA	NA
8/E18/23/32	14	3	0	111	0	0	0	221	13643	0	193	NA	NA	NA	NA
8/E18/23/32	14	1	25	248	0	0	0	111	8912	0	28	NA	NA	NA	NA
8/E18/23/32	14	2	25	303	0	0	0	303	12130	0	358	NA	NA	NA	NA
8/E18/23/32	14	3	25	193	0	0	0	28	14908	0	83	NA	NA	NA	NA
8/E18/23/32	14	1	250	28	0	0	0	358	3576	0	1	NA	NA	NA	NA
8/E18/23/32	14	2	250	56	0	0	0	166	2531	0	1	NA	NA	NA	NA
8/E18/23/32	14	3	250	83	0	0	0	881	5116	0	111	NA	NA	NA	NA
8/17/E18/23	14	1	0	83	0	15128	0	221	16118	0	0	34.94	1.4232	0.17	NA
8/17/E18/23	14	2	0	111	0	16338	0	826	14578	0	0	NA	NA	NA	NA
8/17/E18/23	14	3	0	56	0	18428	0	358	12762	0	0	NA	NA	NA	NA
8/17/E18/23	14	1	25	56	0	15953	0	358	15018	0	0	NA	NA	NA	NA
8/17/E18/23	14	2	25	83	0	11002	0	276	5336	0	0	NA	NA	NA	NA
8/17/E18/23	14	3	25	28	0	14028	0	688	10122	0	0	NA	NA	NA	NA
8/17/E18/23	14	1	250	138	0	3989	0	661	1843	0	0	NA	NA	NA	NA
8/17/E18/23	14	2	250	138	0	2256	0	331	1376	0	0	NA	NA	NA	NA
8/17/E18/23	14	3	250	56	0	4704	0	276	2283	0	0	NA	NA	NA	NA
17/E18/31/32	14	1	0	0	0	13202	0	4951	0	1	2586	15.38	0.1449	0.26	NA
17/E18/31/32	14	2	0	0	0	14413	0	4346	0	28	1101	NA	NA	NA	NA
17/E18/31/32	14	3	0	0	0	12652	0	6134	0	1	2586	NA	NA	NA	NA
17/E18/31/32	14	1	25	0	0	13423	0	5391	0	1	551	NA	NA	NA	NA
17/E18/31/32	14	2	25	0	0	21454	0	4869	0	1	1293	NA	NA	NA	NA
17/E18/31/32	14	3	25	0	0	20574	0	3961	0	1	2228	NA	NA	NA	NA
17/E18/31/32	14	1	250	0	0	8637	0	1596	0	853	138	NA	NA	NA	NA
17/E18/31/32	14	2	250	0	0	2916	0	1128	0	276	1	NA	NA	NA	NA
17/E18/31/32	14	3	250	0	0	5941	0	881	0	358	138	NA	NA	NA	NA
8/10/17/23	14	1	0	28	83	10672	0	0	16613	0	0	34.98	1.4011	0.18	NA
8/10/17/23	14	2	0	56	166	10782	0	0	20024	0	0	NA	NA	NA	NA
8/10/17/23	14	3	0	83	221	14633	0	0	19143	0	0	NA	NA	NA	NA
8/10/17/23	14	1	25	111	303	16393	0	0	22939	0	0	NA	NA	NA	NA
8/10/17/23	14	2	25	56	138	15073	0	0	25304	0	0	NA	NA	NA	NA
8/10/17/23	14	3	25	28	83	16613	0	0	23104	0	0	NA	NA	NA	NA
8/10/17/23	14	1	250	221	56	8032	0	0	12487	0	0	NA	NA	NA	NA
8/10/17/23	14	2	250	111	56	10342	0	0	13285	0	0	NA	NA	NA	NA
8/10/17/23	14	3	250	166	28	9572	0	0	9847	0	0	NA	NA	NA	NA
10/17/18/E18	14	1	0	0	221	9407	1073	716	0	0	0	23.6	0.1569	0.22	NA
10/17/18/E18	14	2	0	0	83	10947	1403	1156	0	0	0	NA	NA	NA	NA
10/17/18/E18	14	3	0	0	331	9847	991	331	0	0	0	NA	NA	NA	NA
10/17/18/E18	14	1	25	0	303	13863	1321	908	0	0	0	NA	NA	NA	NA
10/17/18/E18	14	2	25	0	276	10122	1238	523	0	0	0	NA	NA	NA	NA
10/17/18/E18	14	3	25	0	276	7372	1403	468	0	0	0	NA	NA	NA	NA
10/17/18/E18	14	1	250	0	28	3521	193	221	0	0	0	NA	NA	NA	NA
10/17/18/E18	14	2	250	0	28	6051	221	551	0	0	0	NA	NA	NA	NA
10/17/18/E18	14	3	250	0	1	8747	111	276	0	0	0	NA	NA	NA	NA
10/18/E18/23	14	1	0	0	276	0	28	826	22224	0	0	26.96	0.9374	0.2	NA
10/18/E18/23	14	2	0	0	248	0	1	633	23874	0	0	NA	NA	NA	NA
10/18/E18/23	14	3	0	0	331	0	1	798	30585	0	0	NA	NA	NA	NA
10/18/E18/23	14	1	25	0	633	0	56	881	31685	0	0	NA	NA	NA	NA
10/18/E18/23	14	2	25	0	358	0	56	221	22664	0	0	NA	NA	NA	NA
10/18/E18/23	14	3	25	0	276	0	28	303	28385	0	0	NA	NA	NA	NA
10/18/E18/23	14	1	250	0	28	0	1	276	6712	0	0	NA	NA	NA	NA
10/18/E18/23	14	2	250	0	56	0	1	248	4951	0	0	NA	NA	NA	NA
